geohash6,rmse(t+1),rmse(t+2),rmse(t+3),rmse(t+4),rmse(t+5),smape(t+1),smape(t+2),smape(t+3),smape(t+4),smape(t+5)
qp09de,0.0353734059548685,0.04008505762867167,0.04237406677267708,0.04272200884121024,0.04387830061286133,34.05115661637101,36.41257014631841,37.33580064247349,37.604926323393286,38.09372483901554
qp09g8,0.023052738001648834,0.025780986702274435,0.02703445316224204,0.02822912336586544,0.028750596713349227,47.383748667118226,46.379819661068694,48.23165041377452,48.95759159245925,48.863896655392686
qp0d0k,0.003995000452933379,0.004197362149013513,0.004283004474335413,0.004351621523273368,0.004523312795917305,79.32095728246232,78.62212765639426,78.86920764110059,81.06868876335561,81.51315790554523
qp09m0,0.013379160498653168,0.014360506171884571,0.014575029051526198,0.014968658604440362,0.01514876943484881,54.47909286154872,55.21787555767459,56.62153867137742,57.6831392471096,57.63642051576287
qp03yx,0.009989835712813373,0.010805378632692448,0.011337724785115666,0.01164685389742565,0.011835249623278697,55.7169531714374,56.331006621451216,57.366713950405455,58.228847790611084,59.29411103063789
qp09u8,0.017613426613554653,0.01919157462507267,0.020376763969110364,0.021031608202331412,0.021874842405327166,40.71761498688326,38.378379096053784,40.890017432224234,42.99389316819434,42.63675011066026
qp09df,0.030301435832279434,0.03419622093779824,0.0357417190111361,0.036303221513883405,0.03572592281077897,45.98038284861365,46.91825578195826,48.19724854123043,48.29735822842308,48.237267173201666
qp0djh,0.010209737054983696,0.010766168157575251,0.011021982308256698,0.011118661003018917,0.011184143133156408,67.7752849990307,66.08212830324396,66.90535138016351,66.55494733735965,66.82880407332406
qp03rs,0.010069352413760325,0.010941182562991394,0.011145800791198203,0.011354719624336384,0.011630563768350408,52.697740487064166,53.28638641394699,53.47978583597161,52.89829222147981,54.584894032403255
qp03q7,0.012888928470203082,0.014100979420760678,0.014544190204522987,0.014693460273404471,0.014718191629489685,43.995995470775846,45.581930967984,46.26479846120868,46.37274566764263,46.12117908220743
qp03wp,0.008485560670400861,0.009378426137461137,0.009680399173527348,0.00989430535454694,0.00996840888014861,62.408180978676896,65.01715911790053,64.79284618158849,62.82700505896125,63.605576614697206
qp09u3,0.009309897356488296,0.009699134961189659,0.009795324662015607,0.010012580378855477,0.010204906585633782,61.37404297396881,61.06149308589531,62.10218118823538,62.80155319216907,62.51339418621918
qp094k,0.015418025134428063,0.01597673268321062,0.0166451588477444,0.016550011524843516,0.016987677882985653,49.99133490579348,46.29873813716028,48.02078211179074,48.82118057744531,50.32895128037917
qp09bd,0.016320486816233347,0.018735482063203596,0.020026105144905975,0.020669373457822646,0.021615840653631334,38.66455569885347,41.34943294235146,43.48402717828466,43.924098891673246,44.7759741524829
